generation,strategy,nAgents,nInnovate,nObserve,nExploit,nRefine,totalPayoffs,avgLifespan,stdLifespan,medLifespan,maxLifespan
348,dmn,0,0,0,0,0,0,0,0,0,0
349,estagent_numpy,100,0,59,41,0,938.0,47.28,43.7865458788,33.5,285
349,dmn,0,0,0,0,0,0,0,0,0,0
350,estagent_numpy,100,0,60,40,0,927.0,47.26,44.3704000433,33.5,286
350,dmn,0,0,0,0,0,0,0,0,0,0
351,estagent_numpy,100,0,57,43,0,982.0,47.91,44.6031602019,33.5,287
351,dmn,0,0,0,0,0,0,0,0,0,0
352,estagent_numpy,100,0,57,43,0,999.0,47.62,44.3460888918,34.0,288
352,dmn,0,0,0,0,0,0,0,0,0,0
353,estagent_numpy,100,0,56,44,0,830.0,47.29,43.7559813054,34.5,289
353,dmn,0,0,0,0,0,0,0,0,0,0
354,estagent_numpy,100,0,55,45,0,842.0,46.92,43.8546873207,35.0,290
354,dmn,0,0,0,0,0,0,0,0,0,0
355,estagent_numpy,100,0,54,46,0,881.0,47.19,44.0217434911,35.5,291
355,dmn,0,0,0,0,0,0,0,0,0,0
356,estagent_numpy,100,0,53,47,0,902.0,47.32,44.0860249966,36.0,292
356,dmn,0,0,0,0,0,0,0,0,0,0
357,estagent_numpy,100,0,52,48,0,917.0,48.32,44.0860249966,37.0,293
357,dmn,0,0,0,0,0,0,0,0,0,0
358,estagent_numpy,100,0,52,48,0,917.0,48.76,44.33985115,37.0,294
358,dmn,0,0,0,0,0,0,0,0,0,0
359,estagent_numpy,99,0,52,47,0,899.0,49.0808080808,45.0500679419,37.0,295
359,dmn,1,0,1,0,0,0,1.0,0.0,1.0,1
360,estagent_numpy,99,0,51,48,0,935.0,48.3131313131,43.4805532904,36.0,296
360,dmn,1,0,0,1,0,21.0,2.0,0.0,2.0,2
361,estagent_numpy,99,0,51,48,0,605.0,48.898989899,43.8326696457,37.0,297
361,dmn,1,0,0,1,0,21.0,3.0,0.0,3.0,3
362,estagent_numpy,99,0,57,42,0,747.0,47.9595959596,44.5153291477,33.0,298
362,dmn,1,0,0,1,0,21.0,4.0,0.0,4.0,4
363,estagent_numpy,99,0,59,40,0,800.0,47.3737373737,45.2779487566,33.0,299
363,dmn,1,0,0,1,0,21.0,5.0,0.0,5.0,5
364,estagent_numpy,99,0,62,37,0,863.0,47.3535353535,45.7424306552,33.0,300
364,dmn,1,0,0,1,0,21.0,6.0,0.0,6.0,6
365,estagent_numpy,99,0,61,38,0,935.0,45.8888888889,44.6958043562,31.0,301
365,dmn,1,0,0,1,0,21.0,7.0,0.0,7.0,7
366,estagent_numpy,99,0,60,39,0,1018.0,46.7575757576,44.8111843248,32.0,302
366,dmn,1,0,0,1,0,21.0,8.0,0.0,8.0,8
367,estagent_numpy,99,0,63,36,0,1038.0,46.8787878788,45.2810020429,32.0,303
367,dmn,1,0,0,1,0,21.0,9.0,0.0,9.0,9
368,estagent_numpy,99,0,62,37,0,1059.0,47.6262626263,45.4996028085,33.0,304
368,dmn,1,0,0,1,0,21.0,10.0,0.0,10.0,10
369,estagent_numpy,99,0,60,39,0,1107.0,48.0606060606,45.795729628,34.0,305
369,dmn,1,0,0,1,0,21.0,11.0,0.0,11.0,11
370,estagent_numpy,99,0,59,40,0,1128.0,47.3434343434,45.7214141231,35.0,306
370,dmn,1,0,0,1,0,21.0,12.0,0.0,12.0,12
371,estagent_numpy,99,0,57,42,0,1207.0,48.3434343434,45.7214141231,36.0,307
371,dmn,1,0,0,1,0,21.0,13.0,0.0,13.0,13
372,estagent_numpy,99,0,59,40,0,1172.0,47.1313131313,46.3756393873,35.0,308
372,dmn,1,0,0,1,0,21.0,14.0,0.0,14.0,14
373,estagent_numpy,99,0,55,44,0,1283.0,48.1313131313,46.3756393873,36.0,309
373,dmn,1,0,1,0,0,0,15.0,0.0,15.0,15
374,estagent_numpy,99,0,57,42,0,1253.0,49.1111111111,46.3961616509,37.0,310
374,dmn,1,0,1,0,0,0,16.0,0.0,16.0,16
375,estagent_numpy,98,0,55,43,0,1337.0,48.887755102,47.0084409817,36.5,311
375,dmn,2,0,2,0,0,0,9.0,8.0,9.0,17
376,estagent_numpy,98,0,54,44,0,1306.0,47.4693877551,46.6673429673,36.0,312
376,dmn,2,0,1,1,0,22.0,10.0,8.0,10.0,18
377,estagent_numpy,98,0,52,46,0,1384.0,48.3163265306,46.7980020808,37.0,313
377,dmn,2,0,1,1,0,22.0,11.0,8.0,11.0,19
378,estagent_numpy,98,0,54,44,0,1343.0,45.4489795918,38.970978854,36.0,151
378,dmn,2,0,1,1,0,22.0,12.0,8.0,12.0,20
379,estagent_numpy,98,0,55,43,0,1360.0,46.0102040816,39.2372414979,36.0,152
379,dmn,2,0,1,1,0,22.0,13.0,8.0,13.0,21
380,estagent_numpy,98,0,58,40,0,1264.0,45.9489795918,39.3478398258,36.0,153
380,dmn,2,0,1,1,0,22.0,14.0,8.0,14.0,22
381,estagent_numpy,98,0,55,43,0,1316.0,46.5102040816,39.6171074411,36.5,154
381,dmn,2,0,1,1,0,22.0,15.0,8.0,15.0,23
382,estagent_numpy,98,0,55,43,0,1314.0,47.1326530612,39.9222810673,37.5,155
382,dmn,2,0,1,1,0,22.0,16.0,8.0,16.0,24
383,estagent_numpy,98,0,55,43,0,1283.0,46.8265306122,39.9816349448,38.0,156
383,dmn,2,0,1,1,0,22.0,17.0,8.0,17.0,25
384,estagent_numpy,98,0,51,47,0,1539.0,47.5204081633,40.2234142372,39.0,157
384,dmn,2,0,1,1,0,22.0,18.0,8.0,18.0,26
385,estagent_numpy,98,0,52,46,0,1538.0,47.3469387755,41.0144578891,39.5,158
385,dmn,2,0,1,1,0,22.0,19.0,8.0,19.0,27
386,estagent_numpy,98,0,50,48,0,1639.0,47.5,41.4197650739,37.5,159
386,dmn,2,0,1,1,0,22.0,20.0,8.0,20.0,28
387,estagent_numpy,98,0,49,49,0,1678.0,48.1632653061,41.7225270424,38.5,160
387,dmn,2,0,1,1,0,22.0,21.0,8.0,21.0,29
388,estagent_numpy,98,0,47,51,0,1831.0,48.6224489796,42.168639887,39.5,161
388,dmn,2,0,1,1,0,22.0,22.0,8.0,22.0,30
389,estagent_numpy,98,0,46,52,0,1851.0,48.2244897959,42.4981465652,37.0,162
389,dmn,2,0,2,0,0,0,23.0,8.0,23.0,31
390,estagent_numpy,98,0,46,52,0,1873.0,49.2244897959,42.4981465652,38.0,163
390,dmn,2,0,2,0,0,0,24.0,8.0,24.0,32
391,estagent_numpy,98,0,48,50,0,576.0,49.612244898,42.9374563311,37.0,164
391,dmn,2,0,2,0,0,0,25.0,8.0,25.0,33
392,estagent_numpy,98,0,52,46,0,1328.0,50.5408163265,43.0140386118,38.0,165
392,dmn,2,0,2,0,0,0,26.0,8.0,26.0,34
393,estagent_numpy,98,0,50,48,0,1600.0,51.5408163265,43.0140386118,39.0,166
393,dmn,2,0,2,0,0,0,27.0,8.0,27.0,35
394,estagent_numpy,98,0,50,48,0,215.0,52.2142857143,43.2959087477,40.0,167
394,dmn,2,0,2,0,0,0,28.0,8.0,28.0,36
395,estagent_numpy,98,0,59,39,0,250.0,50.9489795918,42.5597712824,37.5,168
395,dmn,2,0,2,0,0,0,29.0,8.0,29.0,37
396,estagent_numpy,98,0,60,38,0,287.0,51.2653061224,43.0954211831,37.0,169
396,dmn,2,0,2,0,0,0,30.0,8.0,30.0,38
397,estagent_numpy,97,0,62,35,0,297.0,50.3298969072,44.3946039373,34.0,170
397,dmn,3,0,3,0,0,0,21.0,15.5777619274,23.0,39
398,estagent_numpy,96,0,60,36,0,317.0,50.7916666667,45.182019992,34.5,171
398,dmn,4,0,3,1,0,5.0,16.75,16.2692194035,13.0,40
399,estagent_numpy,96,0,59,37,0,366.0,50.96875,45.3797525346,34.5,172
399,dmn,4,0,2,2,0,15.0,17.75,16.2692194035,14.0,41
400,estagent_numpy,96,0,62,34,0,311.0,50.3541666667,45.7786747948,34.0,173
400,dmn,4,0,2,2,0,15.0,18.75,16.2692194035,15.0,42
401,estagent_numpy,96,0,63,33,0,353.0,50.78125,46.060242058,33.5,174
401,dmn,4,0,2,2,0,15.0,19.75,16.2692194035,16.0,43
402,estagent_numpy,97,0,66,31,0,333.0,50.4020618557,46.5267154813,33.0,175
402,dmn,3,0,2,1,0,10.0,25.6666666667,16.0069429381,28.0,44
403,estagent_numpy,97,0,63,34,0,358.0,50.4432989691,47.1826827118,34.0,176
403,dmn,3,0,2,1,0,10.0,26.6666666667,16.0069429381,29.0,45
404,estagent_numpy,97,0,62,35,0,385.0,50.8453608247,47.6303074714,35.0,177
404,dmn,3,0,2,1,0,10.0,27.6666666667,16.0069429381,30.0,46
405,estagent_numpy,97,0,61,36,0,395.0,51.5463917526,47.8569648528,36.0,178
405,dmn,3,0,2,1,0,10.0,28.6666666667,16.0069429381,31.0,47
406,estagent_numpy,97,0,62,35,0,385.0,52.2577319588,48.1315376281,37.0,179
406,dmn,3,0,2,1,0,10.0,29.6666666667,16.0069429381,32.0,48
407,estagent_numpy,97,0,59,38,0,413.0,51.381443299,48.1782436459,36.0,180
407,dmn,3,0,2,1,0,10.0,30.6666666667,16.0069429381,33.0,49
408,estagent_numpy,97,0,59,38,0,419.0,51.0515463918,48.7857447351,34.0,181
408,dmn,3,0,2,1,0,10.0,31.6666666667,16.0069429381,34.0,50
409,estagent_numpy,98,0,58,40,0,430.0,50.5714285714,49.3413764357,31.5,182
409,dmn,2,0,1,1,0,10.0,31.5,19.5,31.5,51
410,estagent_numpy,98,0,54,44,0,512.0,49.9795918367,48.4222456028,31.5,183
410,dmn,2,0,1,1,0,10.0,32.5,19.5,32.5,52
411,estagent_numpy,98,0,53,45,0,527.0,50.7040816327,48.6285817491,32.5,184
411,dmn,2,0,1,1,0,10.0,33.5,19.5,33.5,53
412,estagent_numpy,98,0,54,44,0,413.0,51.612244898,48.7173506897,33.5,185
412,dmn,2,0,2,0,0,0,34.5,19.5,34.5,54
413,estagent_numpy,98,0,52,46,0,473.0,50.9693877551,47.7049721624,33.0,186
413,dmn,2,0,2,0,0,0,35.5,19.5,35.5,55
414,estagent_numpy,98,0,51,47,0,483.0,51.9693877551,47.7049721624,34.0,187
414,dmn,2,0,2,0,0,0,36.5,19.5,36.5,56
415,estagent_numpy,99,0,53,46,0,449.0,51.404040404,48.4340474602,33.0,188
415,dmn,1,0,1,0,0,0,18.0,0.0,18.0,18
416,estagent_numpy,99,0,51,48,0,477.0,50.3636363636,48.7563421506,31.0,189
416,dmn,1,0,1,0,0,0,19.0,0.0,19.0,19
417,estagent_numpy,99,0,49,50,0,504.0,48.2222222222,46.8081309425,31.0,189
417,dmn,1,0,1,0,0,0,20.0,0.0,20.0,20
418,estagent_numpy,99,0,46,53,0,525.0,46.898989899,45.504466414,30.0,190
418,dmn,1,0,1,0,0,0,21.0,0.0,21.0,21
419,estagent_numpy,99,0,43,56,0,539.0,45.6060606061,44.905921452,26.0,191
419,dmn,1,0,1,0,0,0,22.0,0.0,22.0,22
420,estagent_numpy,99,0,41,58,0,560.0,46.101010101,45.1342542651,27.0,192
420,dmn,1,0,1,0,0,0,23.0,0.0,23.0,23
421,estagent_numpy,99,0,48,51,0,497.0,46.101010101,45.8388690761,27.0,193
421,dmn,1,0,1,0,0,0,24.0,0.0,24.0,24
422,estagent_numpy,99,0,41,58,0,560.0,47.101010101,45.8388690761,28.0,194
422,dmn,1,0,1,0,0,0,25.0,0.0,25.0,25
423,estagent_numpy,99,0,40,59,0,552.0,46.4242424242,46.0511553303,28.0,195
423,dmn,1,0,1,0,0,0,26.0,0.0,26.0,26
424,estagent_numpy,98,0,39,59,0,576.0,47.5204081633,46.3470117901,29.5,196
424,dmn,2,0,2,0,0,0,14.0,13.0,14.0,27
425,estagent_numpy,98,0,42,56,0,545.0,47.806122449,46.8636010713,29.5,197
425,dmn,2,0,1,1,0,9.0,15.0,13.0,15.0,28
426,estagent_numpy,98,0,39,59,0,582.0,48.2244897959,47.0990122112,30.0,198
426,dmn,2,0,1,1,0,9.0,16.0,13.0,16.0,29
427,estagent_numpy,98,0,39,59,0,450.0,47.3571428571,45.9763137775,30.5,199
427,dmn,2,0,1,1,0,5.0,17.0,13.0,17.0,30
428,estagent_numpy,98,0,59,39,0,259.0,48.3367346939,45.9968818547,31.5,200
428,dmn,2,0,1,1,0,5.0,18.0,13.0,18.0,31
429,estagent_numpy,98,0,65,33,0,232.0,46.5816326531,44.3137983462,29.5,201
429,dmn,2,0,2,0,0,0,19.0,13.0,19.0,32
430,estagent_numpy,98,0,65,33,0,273.0,47.1530612245,44.6264202977,29.5,202
430,dmn,2,0,2,0,0,0,20.0,13.0,20.0,33
431,estagent_numpy,98,0,67,31,0,245.0,45.7244897959,44.6644589136,29.5,203
431,dmn,2,0,2,0,0,0,21.0,13.0,21.0,34
432,estagent_numpy,98,0,67,31,0,262.0,45.7142857143,45.2478435612,28.5,204
432,dmn,2,0,2,0,0,0,22.0,13.0,22.0,35
433,estagent_numpy,98,0,63,35,0,322.0,46.1530612245,45.4697369733,28.0,205
433,dmn,2,0,2,0,0,0,23.0,13.0,23.0,36
434,estagent_numpy,98,0,64,34,0,319.0,45.8673469388,45.8118685618,29.0,206
434,dmn,2,0,2,0,0,0,24.0,13.0,24.0,37
435,estagent_numpy,98,0,62,36,0,348.0,46.4285714286,46.1404245268,30.0,207
435,dmn,2,0,2,0,0,0,25.0,13.0,25.0,38
436,estagent_numpy,98,0,59,39,0,325.0,47.0918367347,46.3571069194,30.5,208
436,dmn,2,0,2,0,0,0,26.0,13.0,26.0,39
437,estagent_numpy,98,0,62,36,0,293.0,46.6632653061,46.126256164,31.0,209
437,dmn,2,0,2,0,0,0,27.0,13.0,27.0,40
438,estagent_numpy,97,0,64,33,0,315.0,47.4432989691,46.5653224967,32.0,210
438,dmn,3,0,3,0,0,0,19.0,16.5730705262,15.0,41
439,estagent_numpy,97,0,66,31,0,262.0,46.6804123711,46.6298312534,31.0,211
439,dmn,3,0,2,1,0,12.0,20.0,16.5730705262,16.0,42
440,estagent_numpy,97,0,66,31,0,190.0,46.6804123711,47.0951102572,29.0,212
440,dmn,3,0,2,1,0,0.0,21.0,16.5730705262,17.0,43
441,estagent_numpy,97,0,65,32,0,153.0,46.4639175258,47.5077990029,29.0,213
441,dmn,3,0,2,1,0,1.0,22.0,16.5730705262,18.0,44
442,estagent_numpy,97,0,74,23,0,254.0,46.9690721649,47.8109364205,28.0,214
442,dmn,3,0,2,1,0,0.0,23.0,16.5730705262,19.0,45
443,estagent_numpy,97,0,73,24,0,275.0,43.587628866,48.4269569169,24.0,215
443,dmn,3,0,2,1,0,3.0,24.0,16.5730705262,20.0,46
444,estagent_numpy,97,0,70,27,0,447.0,44.0309278351,48.7472872326,24.0,216
444,dmn,3,0,2,1,0,14.0,25.0,16.5730705262,21.0,47
445,estagent_numpy,98,0,72,26,0,466.0,44.5816326531,48.6993951832,25.0,217
445,dmn,2,0,2,0,0,0,35.0,13.0,35.0,48
446,estagent_numpy,98,0,72,26,0,501.0,44.8673469388,48.834505565,26.0,218
446,dmn,2,0,2,0,0,0,36.0,13.0,36.0,49
447,estagent_numpy,98,0,72,26,0,340.0,44.0102040816,49.0001030607,23.0,219
447,dmn,2,0,2,0,0,0,37.0,13.0,37.0,50
448,estagent_numpy,98,0,78,20,0,405.0,44.4591836735,49.1879295728,24.0,220
448,dmn,2,0,2,0,0,0,38.0,13.0,38.0,51
449,estagent_numpy,98,0,78,20,0,414.0,45.1734693878,49.3637116799,25.0,221
449,dmn,2,0,2,0,0,0,39.0,13.0,39.0,52
450,estagent_numpy,99,0,78,21,0,465.0,45.3737373737,49.5124891618,24.0,222
450,dmn,1,0,1,0,0,0,27.0,0.0,27.0,27
451,estagent_numpy,99,0,76,23,0,172.0,46.101010101,49.7235783246,25.0,223
451,dmn,1,0,1,0,0,0,28.0,0.0,28.0,28
452,estagent_numpy,99,0,77,22,0,198.0,47.101010101,49.7235783246,26.0,224
452,dmn,1,0,1,0,0,0,29.0,0.0,29.0,29
453,estagent_numpy,99,0,77,22,0,208.0,47.7676767677,49.9271850167,25.0,225
453,dmn,1,0,1,0,0,0,30.0,0.0,30.0,30
454,estagent_numpy,99,0,75,24,0,242.0,46.6060606061,49.4845794125,25.0,226
454,dmn,1,0,1,0,0,0,31.0,0.0,31.0,31
455,estagent_numpy,99,0,72,27,0,287.0,45.8686868687,48.4827672112,25.0,227
455,dmn,1,0,1,0,0,0,32.0,0.0,32.0,32
456,estagent_numpy,99,0,70,29,0,301.0,45.5151515152,48.7391248966,26.0,228
456,dmn,1,0,1,0,0,0,33.0,0.0,33.0,33
457,estagent_numpy,99,0,67,32,0,280.0,46.3333333333,48.8748143193,27.0,229
457,dmn,1,0,1,0,0,0,34.0,0.0,34.0,34
458,estagent_numpy,99,0,67,32,0,294.0,47.2424242424,48.9524797216,28.0,230
458,dmn,1,0,1,0,0,0,35.0,0.0,35.0,35
459,estagent_numpy,99,0,66,33,0,315.0,47.2222222222,49.2650132079,29.0,231
459,dmn,1,0,1,0,0,0,36.0,0.0,36.0,36
460,estagent_numpy,99,0,65,34,0,335.0,46.5454545455,48.0025825752,30.0,232
460,dmn,1,0,1,0,0,0,37.0,0.0,37.0,37
461,estagent_numpy,99,0,64,35,0,352.0,47.5454545455,48.0025825752,31.0,233
461,dmn,1,0,1,0,0,0,38.0,0.0,38.0,38
462,estagent_numpy,99,0,66,33,0,240.0,47.8787878788,48.3863393209,31.0,234
462,dmn,1,0,1,0,0,0,39.0,0.0,39.0,39
463,estagent_numpy,99,0,72,27,0,216.0,44.6363636364,45.3828727862,30.0,207
463,dmn,1,0,1,0,0,0,40.0,0.0,40.0,40
464,estagent_numpy,99,0,72,27,0,310.0,41.6767676768,42.3350818734,28.0,208
464,dmn,1,0,1,0,0,0,41.0,0.0,41.0,41
465,estagent_numpy,99,0,71,28,0,344.0,41.5454545455,42.6539452454,26.0,209
465,dmn,1,0,1,0,0,0,42.0,0.0,42.0,42
466,estagent_numpy,99,0,69,30,0,382.0,41.9292929293,43.0391535452,27.0,210
466,dmn,1,0,1,0,0,0,43.0,0.0,43.0,43
467,estagent_numpy,99,0,65,34,0,419.0,42.2929292929,43.2435556068,27.0,211
467,dmn,1,0,1,0,0,0,44.0,0.0,44.0,44
468,estagent_numpy,99,0,64,35,0,455.0,43.2929292929,43.2435556068,28.0,212
468,dmn,1,0,1,0,0,0,45.0,0.0,45.0,45
469,estagent_numpy,99,0,64,35,0,438.0,43.898989899,43.4751746064,29.0,213
469,dmn,1,0,1,0,0,0,46.0,0.0,46.0,46
470,estagent_numpy,99,0,63,36,0,472.0,44.1818181818,43.6076083706,30.0,214
470,dmn,1,0,1,0,0,0,47.0,0.0,47.0,47
471,estagent_numpy,99,0,62,37,0,474.0,43.4444444444,43.0238886479,30.0,215
471,dmn,1,0,1,0,0,0,48.0,0.0,48.0,48
472,estagent_numpy,99,0,60,39,0,506.0,42.3131313131,41.712979465,30.0,216
472,dmn,1,0,1,0,0,0,49.0,0.0,49.0,49
473,estagent_numpy,99,0,60,39,0,519.0,41.9696969697,41.961130293,31.0,217
473,dmn,1,0,1,0,0,0,50.0,0.0,50.0,50
474,estagent_numpy,99,0,58,41,0,559.0,42.9494949495,41.9808454969,32.0,218
474,dmn,1,0,1,0,0,0,51.0,0.0,51.0,51
475,estagent_numpy,99,0,56,43,0,577.0,43.0808080808,42.3598525306,33.0,219
475,dmn,1,0,1,0,0,0,52.0,0.0,52.0,52
476,estagent_numpy,99,0,55,44,0,571.0,43.3232323232,42.7812921171,33.0,220
476,dmn,1,0,1,0,0,0,53.0,0.0,53.0,53
477,estagent_numpy,99,0,53,46,0,600.0,43.4949494949,43.1846806305,33.0,221
477,dmn,1,0,1,0,0,0,54.0,0.0,54.0,54
478,estagent_numpy,100,0,52,48,0,573.0,43.35,43.3800357307,32.5,222
478,dmn,0,0,0,0,0,0,0,0,0,0
479,estagent_numpy,100,0,50,50,0,601.0,43.34,43.9689026472,31.0,223
479,dmn,0,0,0,0,0,0,0,0,0,0
480,estagent_numpy,100,0,46,54,0,406.0,43.88,44.2541026347,30.5,224
480,dmn,0,0,0,0,0,0,0,0,0,0
481,estagent_numpy,100,0,54,46,0,445.0,43.13,44.5590967144,29.5,225
481,dmn,0,0,0,0,0,0,0,0,0,0
482,estagent_numpy,100,0,52,48,0,462.0,42.04,43.8757153788,29.0,226
482,dmn,0,0,0,0,0,0,0,0,0,0
483,estagent_numpy,100,0,55,45,0,774.0,42.51,44.1142822678,29.5,227
483,dmn,0,0,0,0,0,0,0,0,0,0
484,estagent_numpy,100,0,55,45,0,782.0,43.11,44.3952463672,30.5,228
484,dmn,0,0,0,0,0,0,0,0,0,0
485,estagent_numpy,100,0,55,45,0,704.0,43.73,44.5995190557,31.0,229
485,dmn,0,0,0,0,0,0,0,0,0,0
486,estagent_numpy,100,0,57,43,0,738.0,44.67,44.656254881,32.0,230
486,dmn,0,0,0,0,0,0,0,0,0,0
487,estagent_numpy,100,0,57,43,0,796.0,44.61,45.2534849487,32.0,231
487,dmn,0,0,0,0,0,0,0,0,0,0
488,estagent_numpy,100,0,55,45,0,831.0,45.16,45.4705882962,33.0,232
488,dmn,0,0,0,0,0,0,0,0,0,0
489,estagent_numpy,100,0,54,46,0,851.0,46.16,45.4705882962,34.0,233
489,dmn,0,0,0,0,0,0,0,0,0,0
490,estagent_numpy,100,0,55,45,0,841.0,47.07,45.5528824554,35.0,234
490,dmn,0,0,0,0,0,0,0,0,0,0
491,estagent_numpy,100,0,54,46,0,861.0,48.07,45.5528824554,36.0,235
491,dmn,0,0,0,0,0,0,0,0,0,0
492,estagent_numpy,100,0,54,46,0,861.0,48.89,45.7066505008,37.0,236
492,dmn,0,0,0,0,0,0,0,0,0,0
493,estagent_numpy,100,0,53,47,0,875.0,48.23,45.4813928986,35.5,237
493,dmn,0,0,0,0,0,0,0,0,0,0
494,estagent_numpy,100,0,50,50,0,931.0,47.75,44.6103967703,35.5,238
494,dmn,0,0,0,0,0,0,0,0,0,0
495,estagent_numpy,100,0,51,49,0,918.0,42.71,38.6068115752,32.0,196
495,dmn,0,0,0,0,0,0,0,0,0,0
496,estagent_numpy,100,0,45,55,0,1024.0,42.78,38.5041763969,32.5,197
496,dmn,0,0,0,0,0,0,0,0,0,0
497,estagent_numpy,100,0,45,55,0,1044.0,43.78,38.5041763969,33.5,198
497,dmn,0,0,0,0,0,0,0,0,0,0
498,estagent_numpy,100,0,46,54,0,1024.0,41.61,36.1405298799,33.0,199
498,dmn,0,0,0,0,0,0,0,0,0,0
499,estagent_numpy,100,0,45,55,0,1061.0,41.6,36.4549036482,34.0,200
499,dmn,0,0,0,0,0,0,0,0,0,0
500,estagent_numpy,100,0,42,58,0,1075.0,42.01,36.645462202,33.5,201
500,dmn,0,0,0,0,0,0,0,0,0,0
501,estagent_numpy,100,0,42,58,0,1075.0,41.32,36.5488385588,32.0,202
501,dmn,0,0,0,0,0,0,0,0,0,0
502,estagent_numpy,100,0,42,58,0,1090.0,40.83,37.1252084169,31.0,203
502,dmn,0,0,0,0,0,0,0,0,0,0
503,estagent_numpy,100,0,39,61,0,1134.0,41.62,37.2957852847,32.0,204
503,dmn,0,0,0,0,0,0,0,0,0,0
504,estagent_numpy,100,0,40,60,0,1114.0,41.33,37.8808804016,30.0,205
504,dmn,0,0,0,0,0,0,0,0,0,0
505,estagent_numpy,100,0,38,62,0,1151.0,42.26,37.9506574383,31.0,206
505,dmn,0,0,0,0,0,0,0,0,0,0
506,estagent_numpy,100,0,39,61,0,1107.0,41.35,38.1039039995,29.5,207
506,dmn,0,0,0,0,0,0,0,0,0,0
507,estagent_numpy,100,0,41,59,0,1092.0,40.93,38.8229970507,28.5,208
507,dmn,0,0,0,0,0,0,0,0,0,0
508,estagent_numpy,100,0,33,67,0,1240.0,41.27,38.9519845451,29.0,209
508,dmn,0,0,0,0,0,0,0,0,0,0
509,estagent_numpy,100,0,36,64,0,1189.0,40.7,39.8500941028,29.0,210
509,dmn,0,0,0,0,0,0,0,0,0,0
510,estagent_numpy,100,0,33,67,0,1243.0,40.14,40.3901027481,28.0,211
510,dmn,0,0,0,0,0,0,0,0,0,0
511,estagent_numpy,100,0,30,70,0,1303.0,39.7,39.3190793382,28.0,212
511,dmn,0,0,0,0,0,0,0,0,0,0
512,estagent_numpy,100,0,31,69,0,1286.0,40.2,39.6315530859,28.5,213
512,dmn,0,0,0,0,0,0,0,0,0,0
513,estagent_numpy,100,0,32,68,0,1253.0,40.76,39.998279963,29.5,214
513,dmn,0,0,0,0,0,0,0,0,0,0
514,estagent_numpy,100,0,29,71,0,1249.0,41.68,40.071655818,30.5,215
514,dmn,0,0,0,0,0,0,0,0,0,0
515,estagent_numpy,100,0,31,69,0,489.0,41.43,40.4497849191,29.5,216
515,dmn,0,0,0,0,0,0,0,0,0,0
516,estagent_numpy,100,0,50,50,0,549.0,41.28,40.4081872892,30.0,217
516,dmn,0,0,0,0,0,0,0,0,0,0
517,estagent_numpy,100,0,58,42,0,622.0,42.28,40.4081872892,31.0,218
517,dmn,0,0,0,0,0,0,0,0,0,0
518,estagent_numpy,100,0,61,39,0,571.0,41.38,39.4245557997,30.5,219
518,dmn,0,0,0,0,0,0,0,0,0,0
519,estagent_numpy,100,0,60,40,0,641.0,40.65,37.7860754776,29.0,220
519,dmn,0,0,0,0,0,0,0,0,0,0
520,estagent_numpy,100,0,59,41,0,561.0,40.31,36.8154030265,28.5,221
520,dmn,0,0,0,0,0,0,0,0,0,0
521,estagent_numpy,100,0,59,41,0,657.0,39.83,36.9618871271,27.5,222
521,dmn,0,0,0,0,0,0,0,0,0,0
522,estagent_numpy,100,0,56,44,0,668.0,40.83,36.9618871271,28.5,223
522,dmn,0,0,0,0,0,0,0,0,0,0
523,estagent_numpy,100,0,57,43,0,696.0,41.29,37.1594658196,29.0,224
523,dmn,0,0,0,0,0,0,0,0,0,0
524,estagent_numpy,100,0,56,44,0,516.0,40.1,35.6374802701,29.5,225
524,dmn,0,0,0,0,0,0,0,0,0,0
525,estagent_numpy,100,0,61,39,0,454.0,40.21,35.6775265398,29.0,226
525,dmn,0,0,0,0,0,0,0,0,0,0
526,estagent_numpy,100,0,67,33,0,296.0,38.28,36.2190778458,28.0,227
526,dmn,0,0,0,0,0,0,0,0,0,0
527,estagent_numpy,100,0,66,34,0,329.0,37.5,37.0085125343,25.0,228
527,dmn,0,0,0,0,0,0,0,0,0,0
528,estagent_numpy,100,0,66,34,0,297.0,38.48,37.0282270707,26.0,229
528,dmn,0,0,0,0,0,0,0,0,0,0
529,estagent_numpy,100,0,68,32,0,303.0,37.9,37.2490268329,25.5,230
529,dmn,0,0,0,0,0,0,0,0,0,0
530,estagent_numpy,100,0,66,34,0,349.0,38.58,37.4969812118,26.5,231
530,dmn,0,0,0,0,0,0,0,0,0,0
531,estagent_numpy,100,0,65,35,0,362.0,39.11,37.8420123672,26.5,232
531,dmn,0,0,0,0,0,0,0,0,0,0
532,estagent_numpy,100,0,62,38,0,321.0,38.77,37.7112330745,26.5,233
532,dmn,0,0,0,0,0,0,0,0,0,0
533,estagent_numpy,100,0,64,36,0,339.0,39.77,37.7112330745,27.5,234
533,dmn,0,0,0,0,0,0,0,0,0,0
534,estagent_numpy,100,0,63,37,0,367.0,40.77,37.7112330745,28.5,235
534,dmn,0,0,0,0,0,0,0,0,0,0
535,estagent_numpy,100,0,63,37,0,404.0,39.96,37.7957457924,29.0,236
535,dmn,0,0,0,0,0,0,0,0,0,0
536,estagent_numpy,100,0,61,39,0,427.0,39.66,38.2986213851,27.5,237
536,dmn,0,0,0,0,0,0,0,0,0,0
537,estagent_numpy,100,0,61,39,0,376.0,39.58,38.4206142585,28.0,238
